Cores;Input.Size;Time.MALMS.Info;Loops.MALMS.Info;Time.MALMS.NoInfo;Loops.MALMS.NoInfo;Time.MCSTL;Loops.MCSTL;Workpakets
8;100;0.005146;817746;0.007905;1171314;0.062845;6226840;100
8;100;0.003208;593927;0.01277;2088755;0.100004;10285633;100
8;100;0.003213;1195899;0.013927;2377067;0.0813;8541582;100
8;100;0.003169;1217812;0.012295;1941904;0.044534;4777151;100
8;100;0.003244;641711;0.004179;1999670;0.061879;6593440;100
8;100;0.003176;935034;0.005401;970468;0.097191;9041435;100
8;100;0.003369;654290;0.013253;2103324;0.079782;8448696;100
8;100;0.004137;1315958;0.004573;857073;0.098518;9039097;100
8;100;0.003211;1053172;0.013771;2324120;0.077498;7853420;100
8;100;0.004949;815150;0.004604;810627;0.062149;6340434;100
8;1000;0.003552;941285;0.010338;1569916;0.100675;10240998;100
8;1000;0.004376;816031;0.005695;757587;0.080119;8918695;100
8;1000;0.007481;1108498;0.003194;2007244;0.069474;7288065;100
8;1000;0.003469;1900669;0.014531;2437866;0.079566;8424687;100
8;1000;0.004681;808347;0.003753;2445442;0.071662;7515365;100
8;1000;0.01039;1685282;0.012493;1743071;0.026464;2741179;100
8;1000;0.003077;597081;0.0096;1414811;0.044633;4843619;100
8;1000;0.006627;844441;0.009066;975713;0.049255;5235994;100
8;1000;0.01278;1707126;0.009996;1507791;0.025495;2990081;100
8;1000;0.015167;2660906;0.012008;1974055;0.027986;3220202;100
8;10000;0.003814;562730;0.004193;2250435;0.050672;5261378;100
8;10000;0.011403;1862303;0.012063;1672946;0.029499;3076314;100
8;10000;0.006952;962123;0.010598;1770579;0.072047;7208508;100
8;10000;0.004048;825026;0.01443;2386959;0.087243;9307175;100
8;10000;0.012997;2235372;0.0124;1906732;0.042832;4891602;100
8;10000;0.005501;813929;0.006192;759400;0.079665;7216617;100
8;10000;0.004208;807911;0.009181;1416878;0.109716;11312994;100
8;10000;0.010609;1435952;0.003688;1607557;0.06235;6070515;100
8;10000;0.005113;609720;0.008474;1108168;0.062172;7240515;100
8;10000;0.010238;1824385;0.005074;806212;0.018424;1982760;100
8;100000;0.007742;1045697;0.005333;790519;0.129891;13125837;100
8;100000;0.009521;1022090;0.005183;785888;0.131868;13007136;100
8;100000;0.007191;1052512;0.00543;862069;0.094192;9008519;100
8;100000;0.00691;953423;0.012495;1870842;0.099419;9702099;100
8;100000;0.012583;1629778;0.008317;951973;0.095881;9355539;100
8;100000;0.013161;2135948;0.011258;1619368;0.042879;4806613;100
8;100000;0.008036;1024057;0.006862;933609;0.019997;2094622;100
8;100000;0.006912;993945;0.005929;733471;0.080194;9020500;100
8;100000;0.005333;799975;0.005139;817330;0.022256;2286640;100
8;100000;0.007475;1079899;0.009761;1339479;0.063326;6844788;100
8;1000000;0.028186;2749904;0.040254;3392151;0.039683;3405790;100
8;1000000;0.037001;4055956;0.042381;3439104;0.045434;4188912;100
8;1000000;0.031907;3295202;0.046406;3802001;0.048877;4614098;100
8;1000000;0.029177;2987937;0.041675;3595557;0.040924;3498743;100
8;1000000;0.029862;2873379;0.03755;2916600;0.039687;3463864;100
8;1000000;0.036292;4151751;0.028944;3064002;0.038585;3485456;100
8;1000000;0.030167;2933733;0.039977;3349720;0.04411;4258207;100
8;1000000;0.031888;3160855;0.033689;3201234;0.076442;6977228;100
8;1000000;0.028073;2643080;0.037187;2889642;0.038779;3418865;100
8;1000000;0.032863;3299697;0.03968;3158106;0.066343;6145044;100
8;10000000;0.272267;21520433;0.26379;21343695;0.43676;42216875;100
8;10000000;0.264038;21957623;0.263755;21655944;0.374993;35605501;100
8;10000000;0.275416;22892196;0.282378;22680833;0.380125;33664675;100
8;10000000;0.279566;22995832;0.276502;21996014;0.389843;35912368;100
8;10000000;0.267717;22034946;0.265443;21159039;0.427744;38238125;100
8;10000000;0.263775;22006158;0.273886;20738741;0.380666;32389106;100
8;10000000;0.277666;22254667;0.262375;21121471;0.430745;39042809;100
8;10000000;0.278228;21784934;0.264414;20694297;0.445731;41206859;100
8;10000000;0.271629;22405478;0.266306;20278522;0.389338;37213388;100
8;10000000;0.265261;21524934;0.264568;21431355;0.362526;27188912;100
8;100000000;2.84682;257320623;2.75458;208643426;3.37855;304554212;100
8;100000000;2.82838;221121122;2.85425;216050448;3.37973;282814626;100
8;100000000;2.82533;220912575;2.82281;217949776;3.54794;308946982;100
8;100000000;2.83841;216395007;2.78729;213944611;3.23793;285633869;100
8;100000000;2.85876;223406150;2.73001;213748611;3.22723;275305015;100
8;100000000;2.78943;217387394;2.75779;227179243;2.89594;249583769;100
8;100000000;2.76082;214321874;2.8342;213836043;3.17222;278233013;100
8;100000000;2.78499;216034802;2.79803;211404182;3.25713;291362031;100
8;100000000;2.86067;224027835;2.82868;213146912;3.18045;304168212;100
8;100000000;2.86725;225051418;2.78723;209723057;3.32634;278291515;100
