Blocked.Cores;Cores;Input Size;Time;Time MCSTL;Workpakets
3;8;100;0.000974;0.001165;24
3;8;100;0.001124;0.001156;24
3;8;100;0.000948;0.001136;24
3;8;100;0.000996;0.001115;24
3;8;100;0.00112;0.001154;24
3;8;100;0.00104;0.001127;24
3;8;100;0.00107;0.001136;24
3;8;100;0.000997;0.001122;24
3;8;100;0.00107;0.001251;24
3;8;100;0.001162;0.001206;24
3;8;100;0.000909;0.001147;24
3;8;100;0.001056;0.001139;24
3;8;100;0.001228;0.001128;24
3;8;100;0.00102;0.001152;24
3;8;100;0.001211;0.001147;24
3;8;100;0.00103;0.001139;24
3;8;100;0.000999;0.001172;24
3;8;100;0.00099;0.001148;24
3;8;100;0.001102;0.001149;24
3;8;100;0.001056;0.001142;24
4;8;100;0.000939;0.001116;24
4;8;100;0.00096;0.001181;24
4;8;100;0.000807;0.001109;24
4;8;100;0.000816;0.001132;24
4;8;100;0.000905;0.001095;24
4;8;100;0.000935;0.00112;24
4;8;100;0.000959;0.001133;24
4;8;100;0.000946;0.001918;24
4;8;100;0.000876;0.001076;24
4;8;100;0.000857;0.001146;24
4;8;100;0.000959;0.001126;24
4;8;100;0.000866;0.001082;24
4;8;100;0.000993;0.001144;24
4;8;100;0.000893;0.001217;24
4;8;100;0.000815;0.001103;24
4;8;100;0.000855;0.001042;24
4;8;100;0.000884;0.001063;24
4;8;100;0.000852;0.001096;24
4;8;100;0.000871;0.00113;24
4;8;100;0.000892;0.001079;24
4;8;100;0.000766;0.00111;24
4;8;100;0.000951;0.001128;24
4;8;100;0.000889;0.001133;24
4;8;100;0.000817;0.001095;24
4;8;100;0.000944;0.001141;24
4;8;100;0.000927;0.001103;24
4;8;100;0.000873;0.001078;24
4;8;100;0.000919;0.001226;24
4;8;100;0.000944;0.001051;24
4;8;100;0.000885;0.001142;24
4;8;100;0.001008;0.001109;24
4;8;100;0.000875;0.00104;24
4;8;100;0.000893;0.0011;24
4;8;100;0.000896;0.001072;24
4;8;100;0.000933;0.001115;24
4;8;100;0.000828;0.001093;24
4;8;100;0.001038;0.001086;24
4;8;100;0.001039;0.001085;24
4;8;100;0.000952;0.0011;24
4;8;100;0.000808;0.001204;24
4;8;100;0.000824;0.00114;24
4;8;100;0.000867;0.001101;24
4;8;100;0.00087;0.00113;24
4;8;100;0.00084;0.001116;24
4;8;100;0.000882;0.001129;24
4;8;100;0.000916;0.001153;24
4;8;100;0.000914;0.001221;24
4;8;100;0.000861;0.001208;24
4;8;100;0.000861;0.001118;24
4;8;100;0.000969;0.001139;24
5;8;100;0.000772;0.001165;24
5;8;100;0.00065;0.001276;24
5;8;100;0.000825;0.001142;24
5;8;100;0.000723;0.001218;24
5;8;100;0.000812;0.001188;24
5;8;100;0.000785;0.001146;24
5;8;100;0.000845;0.001139;24
5;8;100;0.000747;0.001058;24
5;8;100;0.00067;0.001279;24
5;8;100;0.000781;0.001133;24
5;8;100;0.000816;0.001112;24
5;8;100;0.000792;0.001034;24
5;8;100;0.0007;0.001087;24
5;8;100;0.000758;0.001162;24
5;8;100;0.000711;0.001102;24
5;8;100;0.000811;0.001126;24
5;8;100;0.000765;0.001067;24
5;8;100;0.000683;0.001128;24
5;8;100;0.000724;0.001117;24
5;8;100;0.00073;0.001062;24
5;8;100;0.000764;0.001124;24
5;8;100;0.000732;0.001179;24
5;8;100;0.000809;0.001139;24
5;8;100;0.000714;0.001127;24
5;8;100;0.000753;0.001135;24
5;8;100;0.000712;0.001164;24
5;8;100;0.000804;0.001129;24
5;8;100;0.000686;0.001057;24
5;8;100;0.00065;0.001098;24
5;8;100;0.000785;0.001156;24
5;8;100;0.000773;0.001412;24
5;8;100;0.000708;0.001129;24
5;8;100;0.000734;0.00112;24
5;8;100;0.00086;0.001204;24
5;8;100;0.000716;0.001098;24
5;8;100;0.000719;0.001119;24
5;8;100;0.00078;0.001094;24
5;8;100;0.000701;0.001094;24
5;8;100;0.000677;0.001372;24
5;8;100;0.00085;0.001147;24
5;8;100;0.000715;0.001104;24
5;8;100;0.000805;0.001378;24
5;8;100;0.000778;0.001351;24
5;8;100;0.000676;0.001125;24
5;8;100;0.000666;0.001304;24
5;8;100;0.000684;0.001085;24
5;8;100;0.000786;0.001128;24
5;8;100;0.00068;0.00115;24
5;8;100;0.000872;0.001147;24
5;8;100;0.000738;0.001196;24
6;8;100;0.000711;0.001235;24
6;8;100;0.000758;0.001141;24
6;8;100;0.000742;0.001158;24
6;8;100;0.000731;0.00115;24
6;8;100;0.000734;0.001386;24
6;8;100;0.000721;0.001143;24
6;8;100;0.000661;0.001165;24
6;8;100;0.000772;0.001147;24
6;8;100;0.000739;0.00114;24
6;8;100;0.000695;0.001164;24
6;8;100;0.000718;0.001159;24
6;8;100;0.000748;0.001222;24
6;8;100;0.000685;0.001149;24
6;8;100;0.000714;0.001218;24
6;8;100;0.000645;0.00117;24
6;8;100;0.000728;0.00115;24
6;8;100;0.000772;0.001203;24
6;8;100;0.00073;0.001272;24
6;8;100;0.000681;0.001433;24
6;8;100;0.000688;0.001202;24
6;8;100;0.000696;0.001155;24
6;8;100;0.000719;0.001144;24
6;8;100;0.000719;0.001353;24
6;8;100;0.000685;0.001197;24
6;8;100;0.000669;0.001222;24
6;8;100;0.000708;0.001151;24
6;8;100;0.000698;0.00114;24
6;8;100;0.000739;0.001161;24
6;8;100;0.000683;0.0012;24
6;8;100;0.000725;0.001152;24
6;8;100;0.000685;0.001152;24
6;8;100;0.000687;0.001251;24
6;8;100;0.000686;0.001145;24
6;8;100;0.000712;0.001194;24
6;8;100;0.000694;0.001209;24
6;8;100;0.000741;0.001147;24
6;8;100;0.0007;0.001165;24
6;8;100;0.000671;0.001137;24
6;8;100;0.000715;0.00119;24
6;8;100;0.000662;0.001202;24
6;8;100;0.000729;0.001157;24
6;8;100;0.000748;0.001146;24
6;8;100;0.000722;0.001212;24
6;8;100;0.000678;0.001195;24
6;8;100;0.000726;0.001158;24
6;8;100;0.000708;0.001156;24
6;8;100;0.000742;0.001158;24
6;8;100;0.000702;0.001145;24
6;8;100;0.00072;0.001151;24
6;8;100;0.000717;0.001253;24
7;8;100;0.000673;0.000996;24
7;8;100;0.00053;0.000936;24
7;8;100;0.000522;0.000924;24
7;8;100;0.000551;0.000924;24
7;8;100;0.000519;0.00092;24
7;8;100;0.000518;0.000902;24
7;8;100;0.000516;0.000906;24
7;8;100;0.000516;0.000909;24
7;8;100;0.000516;0.000906;24
7;8;100;0.000514;0.000906;24
7;8;100;0.000516;0.000904;24
7;8;100;0.000513;0.000905;24
7;8;100;0.000516;0.000899;24
7;8;100;0.000515;0.000908;24
7;8;100;0.000514;0.000895;24
7;8;100;0.000511;0.000904;24
7;8;100;0.000517;0.000892;24
7;8;100;0.000516;0.000902;24
7;8;100;0.000514;0.000895;24
7;8;100;0.000516;0.000909;24
7;8;100;0.000514;0.000895;24
7;8;100;0.000516;0.000904;24
7;8;100;0.000511;0.000894;24
7;8;100;0.000515;0.000896;24
7;8;100;0.000517;0.000902;24
7;8;100;0.000515;0.000899;24
7;8;100;0.000618;0.000897;24
7;8;100;0.000544;0.000904;24
7;8;100;0.000514;0.000935;24
7;8;100;0.000513;0.000906;24
7;8;100;0.000514;0.000895;24
7;8;100;0.000514;0.000904;24
7;8;100;0.000517;0.000901;24
7;8;100;0.000516;0.000894;24
7;8;100;0.000512;0.000895;24
7;8;100;0.000514;0.000895;24
7;8;100;0.000514;0.000904;24
7;8;100;0.000512;0.000898;24
7;8;100;0.000514;0.000898;24
7;8;100;0.000512;0.000908;24
7;8;100;0.000515;0.000903;24
7;8;100;0.000512;0.000891;24
7;8;100;0.000516;0.000898;24
7;8;100;0.000518;0.000892;24
7;8;100;0.000514;0.000896;24
7;8;100;0.000517;0.000899;24
7;8;100;0.000511;0.000902;24
7;8;100;0.000513;0.000897;24
7;8;100;0.000517;0.000901;24
7;8;100;0.000513;0.000897;24
0;8;1000;0.001519;0.00143;24
0;8;1000;0.001479;0.001366;24
0;8;1000;0.001511;0.001417;24
0;8;1000;0.001559;0.001378;24
0;8;1000;0.001611;0.001394;24
0;8;1000;0.001578;0.001382;24
0;8;1000;0.001435;0.001377;24
0;8;1000;0.001514;0.001461;24
0;8;1000;0.001501;0.001443;24
0;8;1000;0.001597;0.001488;24
0;8;1000;0.001291;0.001283;24
0;8;1000;0.001499;0.001365;24
0;8;1000;0.001275;0.001394;24
0;8;1000;0.001491;0.001407;24
0;8;1000;0.001535;0.001447;24
0;8;1000;0.001649;0.001338;24
0;8;1000;0.00155;0.00139;24
0;8;1000;0.001676;0.001445;24
0;8;1000;0.001611;0.001229;24
0;8;1000;0.001769;0.001444;24
0;8;1000;0.001476;0.001435;24
0;8;1000;0.001431;0.001388;24
0;8;1000;0.001516;0.001504;24
0;8;1000;0.001682;0.001332;24
0;8;1000;0.001661;0.001418;24
0;8;1000;0.001419;0.001473;24
0;8;1000;0.001516;0.001438;24
0;8;1000;0.001388;0.001357;24
0;8;1000;0.001561;0.001383;24
0;8;1000;0.001326;0.001402;24
0;8;1000;0.001402;0.001397;24
0;8;1000;0.001508;0.001442;24
0;8;1000;0.001622;0.001397;24
0;8;1000;0.001535;0.001589;24
0;8;1000;0.001655;0.001474;24
0;8;1000;0.001681;0.00131;24
0;8;1000;0.001446;0.001405;24
0;8;1000;0.001367;0.001419;24
0;8;1000;0.001427;0.001416;24
0;8;1000;0.001431;0.001417;24
0;8;1000;0.001565;0.001398;24
0;8;1000;0.001469;0.001372;24
0;8;1000;0.001494;0.001477;24
0;8;1000;0.001435;0.001372;24
0;8;1000;0.001503;0.001391;24
0;8;1000;0.001616;0.001369;24
0;8;1000;0.001484;0.001425;24
0;8;1000;0.001541;0.0014;24
0;8;1000;0.001369;0.001469;24
0;8;1000;0.001626;0.001428;24
1;8;1000;0.001473;0.001569;24
1;8;1000;0.001228;0.001423;24
1;8;1000;0.001387;0.001429;24
1;8;1000;0.001486;0.001309;24
1;8;1000;0.001329;0.001446;24
1;8;1000;0.001425;0.001449;24
1;8;1000;0.001336;0.001444;24
1;8;1000;0.001314;0.001488;24
1;8;1000;0.001175;0.001428;24
1;8;1000;0.001247;0.001349;24
1;8;1000;0.001163;0.001422;24
1;8;1000;0.001381;0.001434;24
1;8;1000;0.001396;0.00152;24
1;8;1000;0.001125;0.00142;24
1;8;1000;0.001249;0.001398;24
1;8;1000;0.001522;0.001419;24
1;8;1000;0.00154;0.001432;24
1;8;1000;0.001289;0.001477;24
1;8;1000;0.001477;0.001407;24
1;8;1000;0.001439;0.001376;24
1;8;1000;0.001459;0.001473;24
1;8;1000;0.001384;0.001406;24
1;8;1000;0.001489;0.001386;24
1;8;1000;0.001349;0.001377;24
1;8;1000;0.001264;0.001588;24
1;8;1000;0.001495;0.001422;24
1;8;1000;0.001352;0.001485;24
1;8;1000;0.001434;0.001558;24
1;8;1000;0.001459;0.001498;24
1;8;1000;0.001414;0.00143;24
1;8;1000;0.001307;0.001505;24
1;8;1000;0.00129;0.001475;24
1;8;1000;0.001325;0.001531;24
1;8;1000;0.001368;0.001421;24
1;8;1000;0.001342;0.001408;24
1;8;1000;0.001342;0.001465;24
1;8;1000;0.001211;0.001391;24
1;8;1000;0.001551;0.001233;24
1;8;1000;0.001274;0.001335;24
1;8;1000;0.001361;0.001436;24
1;8;1000;0.001243;0.001451;24
1;8;1000;0.001308;0.001344;24
1;8;1000;0.001383;0.001362;24
1;8;1000;0.00145;0.001366;24
1;8;1000;0.001251;0.001442;24
1;8;1000;0.001201;0.001351;24
1;8;1000;0.001439;0.001364;24
1;8;1000;0.001275;0.001521;24
1;8;1000;0.00149;0.001503;24
1;8;1000;0.001221;0.00139;24
2;8;1000;0.001201;0.001384;24
2;8;1000;0.001269;0.001526;24
2;8;1000;0.001286;0.001444;24
2;8;1000;0.001172;0.001493;24
2;8;1000;0.001268;0.001502;24
2;8;1000;0.001121;0.001527;24
2;8;1000;0.001119;0.001366;24
2;8;1000;0.001136;0.001344;24
2;8;1000;0.001307;0.001485;24
2;8;1000;0.00126;0.00149;24
2;8;1000;0.001178;0.001537;24
2;8;1000;0.001145;0.001436;24
2;8;1000;0.001307;0.001503;24
2;8;1000;0.001193;0.001379;24
2;8;1000;0.001197;0.001523;24
2;8;1000;0.001191;0.001635;24
2;8;1000;0.001145;0.001624;24
2;8;1000;0.001383;0.001572;24
2;8;1000;0.001151;0.001384;24
2;8;1000;0.001358;0.00143;24
2;8;1000;0.00117;0.001528;24
2;8;1000;0.001152;0.001445;24
2;8;1000;0.001188;0.001383;24
2;8;1000;0.001145;0.001587;24
2;8;1000;0.0013;0.00143;24
2;8;1000;0.001159;0.001403;24
2;8;1000;0.001296;0.001584;24
2;8;1000;0.001057;0.001521;24
2;8;1000;0.001142;0.001413;24
2;8;1000;0.001223;0.00145;24
2;8;1000;0.001148;0.001481;24
2;8;1000;0.001253;0.00165;24
2;8;1000;0.001182;0.001421;24
2;8;1000;0.001207;0.001478;24
2;8;1000;0.001307;0.001616;24
2;8;1000;0.0013;0.001462;24
2;8;1000;0.001268;0.001577;24
2;8;1000;0.001276;0.001429;24
2;8;1000;0.00118;0.001517;24
2;8;1000;0.001245;0.001457;24
2;8;1000;0.001269;0.001538;24
2;8;1000;0.001207;0.001531;24
2;8;1000;0.001163;0.001401;24
2;8;1000;0.001117;0.001441;24
2;8;1000;0.001326;0.001387;24
2;8;1000;0.001233;0.001431;24
2;8;1000;0.001205;0.001462;24
2;8;1000;0.001238;0.001586;24
2;8;1000;0.001274;0.00156;24
2;8;1000;0.001241;0.00149;24
3;8;1000;0.001056;0.001524;24
3;8;1000;0.000991;0.001518;24
3;8;1000;0.001041;0.001518;24
3;8;1000;0.001024;0.001485;24
3;8;1000;0.001032;0.001532;24
3;8;1000;0.000929;0.001472;24
3;8;1000;0.000964;0.001498;24
3;8;1000;0.001035;0.00155;24
3;8;1000;0.001098;0.001404;24
3;8;1000;0.00115;0.001583;24
3;8;1000;0.001041;0.001484;24
3;8;1000;0.001062;0.001559;24
3;8;1000;0.001044;0.001487;24
3;8;1000;0.00101;0.001506;24
3;8;1000;0.001066;0.001717;24
3;8;1000;0.001128;0.001616;24
3;8;1000;0.001181;0.001387;24
3;8;1000;0.001042;0.001511;24
3;8;1000;0.001078;0.001531;24
3;8;1000;0.001067;0.001533;24
3;8;1000;0.001056;0.001536;24
3;8;1000;0.000953;0.001613;24
3;8;1000;0.001062;0.001538;24
3;8;1000;0.001046;0.001495;24
3;8;1000;0.001087;0.001527;24
3;8;1000;0.001123;0.001551;24
3;8;1000;0.00104;0.001553;24
3;8;1000;0.001105;0.001519;24
3;8;1000;0.001096;0.001606;24
3;8;1000;0.001146;0.001568;24
3;8;1000;0.001101;0.001511;24
3;8;1000;0.001091;0.001448;24
3;8;1000;0.001041;0.001503;24
3;8;1000;0.001197;0.001551;24
3;8;1000;0.001114;0.0015;24
3;8;1000;0.001136;0.001531;24
3;8;1000;0.001095;0.001471;24
3;8;1000;0.001109;0.001578;24
3;8;1000;0.000982;0.001421;24
3;8;1000;0.001092;0.001559;24
3;8;1000;0.00117;0.001522;24
3;8;1000;0.001093;0.001444;24
3;8;1000;0.001045;0.001591;24
3;8;1000;0.001092;0.001555;24
3;8;1000;0.000993;0.00153;24
3;8;1000;0.000992;0.001548;24
3;8;1000;0.001075;0.001485;24
3;8;1000;0.001014;0.001578;24
3;8;1000;0.00111;0.001511;24
3;8;1000;0.000936;0.001532;24
4;8;1000;0.001192;0.001379;24
4;8;1000;0.00102;0.001588;24
4;8;1000;0.000857;0.001419;24
4;8;1000;0.000891;0.001439;24
4;8;1000;0.000916;0.00141;24
4;8;1000;0.000921;0.001406;24
4;8;1000;0.001085;0.001404;24
4;8;1000;0.000914;0.001406;24
4;8;1000;0.000969;0.001436;24
4;8;1000;0.00101;0.001372;24
4;8;1000;0.001034;0.001358;24
4;8;1000;0.000872;0.001332;24
4;8;1000;0.000966;0.001435;24
4;8;1000;0.000894;0.001419;24
4;8;1000;0.000917;0.001409;24
4;8;1000;0.000849;0.001356;24
4;8;1000;0.000903;0.001471;24
4;8;1000;0.000829;0.001458;24
4;8;1000;0.000907;0.001386;24
4;8;1000;0.000872;0.001394;24
4;8;1000;0.000998;0.001269;24
4;8;1000;0.000922;0.00145;24
4;8;1000;0.000947;0.001431;24
4;8;1000;0.000875;0.001486;24
4;8;1000;0.000905;0.001353;24
4;8;1000;0.000973;0.001419;24
4;8;1000;0.000866;0.001515;24
4;8;1000;0.000935;0.001428;24
4;8;1000;0.000957;0.001406;24
4;8;1000;0.000953;0.001301;24
4;8;1000;0.001035;0.001437;24
4;8;1000;0.000913;0.001428;24
4;8;1000;0.000895;0.001388;24
4;8;1000;0.000811;0.001451;24
4;8;1000;0.000944;0.001327;24
4;8;1000;0.000872;0.001431;24
4;8;1000;0.000939;0.001401;24
4;8;1000;0.000877;0.001446;24
4;8;1000;0.000921;0.001413;24
4;8;1000;0.000959;0.001387;24
4;8;1000;0.000923;0.001369;24
4;8;1000;0.000877;0.001381;24
4;8;1000;0.000903;0.001473;24
4;8;1000;0.000835;0.00143;24
4;8;1000;0.000825;0.001427;24
4;8;1000;0.000945;0.001449;24
4;8;1000;0.000884;0.001433;24
4;8;1000;0.000947;0.001405;24
4;8;1000;0.000922;0.001422;24
4;8;1000;0.000813;0.00139;24
5;8;1000;0.00095;0.001438;24
5;8;1000;0.000762;0.001437;24
5;8;1000;0.000788;0.001557;24
5;8;1000;0.000832;0.001552;24
5;8;1000;0.000761;0.00149;24
5;8;1000;0.000807;0.001448;24
5;8;1000;0.000911;0.001502;24
5;8;1000;0.0008;0.001454;24
5;8;1000;0.000796;0.001421;24
5;8;1000;0.000731;0.001421;24
5;8;1000;0.000872;0.001506;24
5;8;1000;0.000799;0.001482;24
5;8;1000;0.000901;0.001388;24
5;8;1000;0.00079;0.001432;24
5;8;1000;0.000769;0.00162;24
5;8;1000;0.000808;0.001489;24
5;8;1000;0.000891;0.001495;24
5;8;1000;0.000781;0.001512;24
5;8;1000;0.000848;0.001528;24
5;8;1000;0.000822;0.001529;24
5;8;1000;0.000847;0.001627;24
5;8;1000;0.000841;0.001566;24
5;8;1000;0.000885;0.001515;24
5;8;1000;0.000841;0.001605;24
5;8;1000;0.000786;0.001374;24
5;8;1000;0.000754;0.001458;24
5;8;1000;0.000803;0.001403;24
5;8;1000;0.000839;0.00145;24
5;8;1000;0.00091;0.001623;24
5;8;1000;0.000878;0.001545;24
5;8;1000;0.000794;0.001458;24
5;8;1000;0.000773;0.001423;24
5;8;1000;0.000823;0.001412;24
5;8;1000;0.000733;0.001524;24
5;8;1000;0.000785;0.001515;24
5;8;1000;0.000912;0.00153;24
5;8;1000;0.000849;0.001534;24
5;8;1000;0.000818;0.001444;24
5;8;1000;0.000734;0.001333;24
5;8;1000;0.000843;0.001562;24
5;8;1000;0.000804;0.001601;24
5;8;1000;0.000873;0.001589;24
5;8;1000;0.000776;0.001529;24
5;8;1000;0.000737;0.001465;24
5;8;1000;0.000852;0.001346;24
5;8;1000;0.000741;0.001367;24
5;8;1000;0.000841;0.001376;24
5;8;1000;0.000771;0.001353;24
5;8;1000;0.000751;0.001297;24
5;8;1000;0.000784;0.001414;24
6;8;1000;0.000871;0.001641;24
6;8;1000;0.000844;0.001483;24
6;8;1000;0.000787;0.001485;24
6;8;1000;0.000807;0.001598;24
6;8;1000;0.000782;0.001501;24
6;8;1000;0.000792;0.001516;24
6;8;1000;0.000791;0.001469;24
6;8;1000;0.000791;0.001763;24
6;8;1000;0.000787;0.001508;24
6;8;1000;0.000757;0.001492;24
6;8;1000;0.000769;0.001498;24
6;8;1000;0.000812;0.00153;24
6;8;1000;0.000766;0.001646;24
6;8;1000;0.00076;0.001677;24
6;8;1000;0.000746;0.001643;24
6;8;1000;0.000836;0.00148;24
6;8;1000;0.00075;0.001462;24
6;8;1000;0.00079;0.001486;24
6;8;1000;0.000767;0.001503;24
6;8;1000;0.000804;0.00154;24
6;8;1000;0.000769;0.001495;24
6;8;1000;0.000761;0.001467;24
6;8;1000;0.000762;0.00183;24
6;8;1000;0.00078;0.001472;24
6;8;1000;0.000892;0.001522;24
6;8;1000;0.00077;0.00149;24
6;8;1000;0.000765;0.001558;24
6;8;1000;0.000789;0.001523;24
6;8;1000;0.000777;0.001471;24
6;8;1000;0.000789;0.001566;24
6;8;1000;0.000768;0.001487;24
6;8;1000;0.000809;0.001487;24
6;8;1000;0.000796;0.001496;24
6;8;1000;0.000806;0.001608;24
6;8;1000;0.000777;0.001527;24
6;8;1000;0.000838;0.001475;24
6;8;1000;0.0008;0.00149;24
6;8;1000;0.000816;0.001482;24
6;8;1000;0.000861;0.001671;24
6;8;1000;0.000804;0.001485;24
6;8;1000;0.000793;0.001752;24
6;8;1000;0.000795;0.001481;24
6;8;1000;0.000759;0.001476;24
6;8;1000;0.000774;0.001473;24
6;8;1000;0.000785;0.001454;24
6;8;1000;0.000756;0.001458;24
6;8;1000;0.000772;0.001737;24
6;8;1000;0.000765;0.001627;24
6;8;1000;0.000789;0.001469;24
6;8;1000;0.000786;0.001599;24
7;8;1000;0.000749;0.001385;24
7;8;1000;0.000723;0.001304;24
