Blocked.Cores;Cores;Input Size;Time;Time MCSTL;Workpakets
0;8;100;0.003679;0.005362;100
0;8;100;0.004261;0.004533;100
0;8;100;0.003917;0.004767;100
0;8;100;0.003832;0.004839;100
0;8;100;0.00335;0.005553;100
0;8;100;0.003843;0.004558;100
0;8;100;0.003762;0.005448;100
0;8;100;0.004131;0.004539;100
0;8;100;0.003603;0.004606;100
0;8;100;0.003399;0.004857;100
0;8;100;0.00417;0.00593;100
0;8;100;0.003892;0.004771;100
0;8;100;0.003787;0.004664;100
0;8;100;0.003907;0.004828;100
0;8;100;0.003931;0.005978;100
0;8;100;0.00339;0.00505;100
0;8;100;0.003126;0.005439;100
0;8;100;0.004008;0.004566;100
0;8;100;0.004259;0.005397;100
0;8;100;0.003872;0.004809;100
0;8;100;0.004095;0.004869;100
0;8;100;0.003923;0.005204;100
0;8;100;0.003565;0.004767;100
0;8;100;0.003734;0.005126;100
0;8;100;0.004145;0.004776;100
0;8;100;0.00355;0.005491;100
0;8;100;0.003686;0.005418;100
0;8;100;0.003761;0.00483;100
0;8;100;0.003302;0.004835;100
0;8;100;0.003297;0.004843;100
0;8;100;0.003586;0.005673;100
0;8;100;0.003331;0.005741;100
0;8;100;0.003636;0.004552;100
0;8;100;0.003142;0.005316;100
0;8;100;0.004195;0.005421;100
0;8;100;0.003228;0.004532;100
0;8;100;0.003618;0.005162;100
0;8;100;0.004209;0.005556;100
0;8;100;0.003668;0.005457;100
0;8;100;0.00335;0.004516;100
0;8;100;0.003648;0.004589;100
0;8;100;0.003687;0.005136;100
0;8;100;0.003291;0.005417;100
0;8;100;0.00343;0.005653;100
0;8;100;0.003979;0.005056;100
0;8;100;0.003698;0.004771;100
0;8;100;0.003592;0.004592;100
0;8;100;0.004069;0.00453;100
0;8;100;0.003844;0.004521;100
0;8;100;0.004227;0.004835;100
1;8;100;0.010494;0.005112;100
1;8;100;0.003563;0.005427;100
1;8;100;0.003059;0.004686;100
1;8;100;0.003622;0.004785;100
1;8;100;0.003169;0.004525;100
1;8;100;0.003327;0.004847;100
1;8;100;0.003549;0.004839;100
1;8;100;0.003005;0.004665;100
1;8;100;0.003409;0.005017;100
1;8;100;0.003413;0.005517;100
1;8;100;0.003502;0.005115;100
1;8;100;0.002926;0.00451;100
1;8;100;0.003519;0.005823;100
1;8;100;0.003793;0.004708;100
1;8;100;0.003205;0.005737;100
1;8;100;0.003429;0.005306;100
1;8;100;0.003846;0.004445;100
1;8;100;0.003365;0.005487;100
1;8;100;0.002991;0.004379;100
1;8;100;0.003;0.004963;100
1;8;100;0.003369;0.005373;100
1;8;100;0.003763;0.005486;100
1;8;100;0.003726;0.004406;100
1;8;100;0.003518;0.005405;100
1;8;100;0.003035;0.00458;100
1;8;100;0.003708;0.004524;100
1;8;100;0.003863;0.004794;100
1;8;100;0.003844;0.004681;100
1;8;100;0.003583;0.004816;100
1;8;100;0.003402;0.005354;100
1;8;100;0.003558;0.004682;100
1;8;100;0.003485;0.004684;100
1;8;100;0.003309;0.00456;100
1;8;100;0.003041;0.005226;100
1;8;100;0.003694;0.005069;100
1;8;100;0.003057;0.00482;100
1;8;100;0.003118;0.004822;100
1;8;100;0.002999;0.004475;100
1;8;100;0.00338;0.006253;100
1;8;100;0.003376;0.00454;100
1;8;100;0.003593;0.004601;100
1;8;100;0.003346;0.004624;100
1;8;100;0.003398;0.004684;100
1;8;100;0.003378;0.00481;100
1;8;100;0.003;0.005405;100
1;8;100;0.00318;0.005128;100
1;8;100;0.003067;0.00472;100
1;8;100;0.003677;0.004503;100
1;8;100;0.003187;0.005589;100
1;8;100;0.021856;0.005379;100
2;8;100;0.014793;0.005211;100
2;8;100;0.003699;0.004747;100
2;8;100;0.003113;0.005626;100
2;8;100;0.00281;0.004757;100
2;8;100;0.003091;0.004821;100
2;8;100;0.003367;0.005018;100
2;8;100;0.003058;0.004618;100
2;8;100;0.003081;0.005641;100
2;8;100;0.00319;0.005381;100
2;8;100;0.003389;0.005686;100
2;8;100;0.003258;0.005704;100
