Blocked.Cores;Cores;Input Size;Time;Time MCSTL;Workpakets
0;8;100;0.001977;0.000493;48
0;8;100;0.002204;0.000451;48
0;8;100;0.002302;0.00046;48
0;8;100;0.00209;0.000447;48
0;8;100;0.002222;0.000424;48
0;8;100;0.002369;0.000441;48
0;8;100;0.002094;0.000446;48
0;8;100;0.00189;0.000422;48
0;8;100;0.002203;0.000436;48
0;8;100;0.002589;0.000462;48
0;8;100;0.002301;0.000429;48
0;8;100;0.002235;0.000448;48
0;8;100;0.001986;0.000468;48
0;8;100;0.002302;0.000441;48
0;8;100;0.002124;0.000447;48
0;8;100;0.002578;0.000433;48
0;8;100;0.002339;0.000486;48
0;8;100;0.002273;0.000504;48
0;8;100;0.00223;0.000442;48
0;8;100;0.002299;0.000513;48
0;8;100;0.002052;0.000463;48
0;8;100;0.002457;0.000462;48
0;8;100;0.002577;0.000457;48
0;8;100;0.002034;0.00042;48
0;8;100;0.002532;0.000449;48
0;8;100;0.002012;0.000443;48
0;8;100;0.002156;0.000461;48
0;8;100;0.001933;0.000446;48
0;8;100;0.002229;0.000448;48
0;8;100;0.002378;0.000453;48
0;8;100;0.002364;0.00045;48
0;8;100;0.002398;0.000473;48
0;8;100;0.001985;0.000459;48
0;8;100;0.002907;0.000458;48
0;8;100;0.002588;0.00041;48
0;8;100;0.002154;0.000412;48
0;8;100;0.002398;0.000441;48
0;8;100;0.002151;0.000457;48
0;8;100;0.001975;0.000429;48
0;8;100;0.002136;0.00044;48
0;8;100;0.002115;0.000453;48
0;8;100;0.002307;0.000459;48
0;8;100;0.002334;0.000457;48
0;8;100;0.00224;0.000466;48
0;8;100;0.002017;0.000436;48
0;8;100;0.002379;0.000475;48
0;8;100;0.00245;0.000434;48
0;8;100;0.001895;0.000449;48
0;8;100;0.002447;0.000429;48
0;8;100;0.002279;0.000462;48
1;8;100;0.013136;0.102644;48
1;8;100;0.0019;0.079979;48
1;8;100;0.001959;0.123874;48
1;8;100;0.00181;0.123528;48
1;8;100;0.001943;0.113188;48
1;8;100;0.001854;0.084583;48
1;8;100;0.002054;0.115172;48
1;8;100;0.002533;0.064487;48
1;8;100;0.002285;0.103933;48
1;8;100;0.002066;0.072575;48
1;8;100;0.001985;0.135353;48
1;8;100;0.001773;0.08446;48
1;8;100;0.002074;0.084122;48
1;8;100;0.002251;0.072017;48
1;8;100;0.002027;0.10399;48
1;8;100;0.001796;0.085411;48
1;8;100;0.00192;0.092585;48
1;8;100;0.001946;0.07269;48
1;8;100;0.001947;0.095194;48
1;8;100;0.001719;0.083328;48
1;8;100;0.001986;0.135448;48
1;8;100;0.002063;0.103822;48
1;8;100;0.002235;0.092783;48
1;8;100;0.002048;0.151478;48
1;8;100;0.002055;0.095115;48
1;8;100;0.001955;0.124237;48
1;8;100;0.001946;0.063122;48
1;8;100;0.001827;0.106089;48
1;8;100;0.002034;0.083207;48
1;8;100;0.001702;0.074305;48
1;8;100;0.001615;0.07312;48
1;8;100;0.002233;0.083851;48
1;8;100;0.00179;0.075493;48
1;8;100;0.00194;0.105357;48
1;8;100;0.002325;0.110411;48
1;8;100;0.002175;0.105553;48
1;8;100;0.002185;0.104101;48
1;8;100;0.002016;0.105148;48
1;8;100;0.002102;0.084027;48
1;8;100;0.001908;0.063442;48
1;8;100;0.00209;0.064134;48
1;8;100;0.00196;0.103539;48
1;8;100;0.002077;0.064253;48
1;8;100;0.001905;0.104076;48
1;8;100;0.00169;0.123156;48
1;8;100;0.001879;0.104096;48
1;8;100;0.002224;0.100128;48
1;8;100;0.002231;0.076656;48
1;8;100;0.001806;0.103886;48
1;8;100;0.002081;0.063235;48
2;8;100;0.013467;0.10099;48
2;8;100;0.001961;0.124363;48
2;8;100;0.00209;0.112653;48
2;8;100;0.001759;0.114347;48
2;8;100;0.001693;0.103056;48
2;8;100;0.001896;0.099683;48
2;8;100;0.00206;0.133791;48
2;8;100;0.001758;0.106062;48
2;8;100;0.001777;0.143033;48
2;8;100;0.001971;0.113254;48
2;8;100;0.001861;0.084851;48
2;8;100;0.001648;0.10445;48
2;8;100;0.001982;0.111455;48
2;8;100;0.001866;0.11646;48
2;8;100;0.00194;0.103432;48
2;8;100;0.001948;0.085562;48
