Blocked.Cores;Cores;Input Size;Time;Time MCSTL;Workpakets
0;8;100;0.003467;0.000506;100
0;8;100;0.003482;0.000442;100
0;8;100;0.003699;0.000449;100
0;8;100;0.003717;0.000448;100
0;8;100;0.003479;0.00041;100
0;8;100;0.004098;0.000461;100
0;8;100;0.003537;0.000463;100
0;8;100;0.004044;0.00048;100
0;8;100;0.003065;0.000423;100
0;8;100;0.003868;0.00046;100
0;8;100;0.003692;0.000444;100
0;8;100;0.003776;0.000422;100
0;8;100;0.003892;0.000617;100
0;8;100;0.004117;0.000468;100
0;8;100;0.004178;0.000444;100
0;8;100;0.00397;0.000456;100
0;8;100;0.003815;0.000457;100
0;8;100;0.003392;0.000438;100
0;8;100;0.003614;0.000421;100
0;8;100;0.00419;0.000492;100
0;8;100;0.0036;0.00045;100
0;8;100;0.004093;0.000432;100
0;8;100;0.003696;0.00049;100
0;8;100;0.003668;0.000452;100
0;8;100;0.003183;0.000457;100
0;8;100;0.003833;0.000473;100
0;8;100;0.003966;0.000422;100
0;8;100;0.003556;0.00046;100
0;8;100;0.003786;0.000405;100
0;8;100;0.003265;0.00045;100
0;8;100;0.004435;0.000446;100
0;8;100;0.003474;0.000451;100
0;8;100;0.003756;0.00049;100
0;8;100;0.003231;0.000446;100
0;8;100;0.003813;0.000462;100
0;8;100;0.003927;0.000456;100
0;8;100;0.003365;0.000418;100
0;8;100;0.003977;0.000475;100
0;8;100;0.003713;0.00044;100
0;8;100;0.004046;0.000473;100
0;8;100;0.004034;0.000471;100
0;8;100;0.003787;0.000427;100
0;8;100;0.003232;0.000439;100
0;8;100;0.003453;0.000425;100
0;8;100;0.003915;0.000433;100
0;8;100;0.004253;0.000492;100
0;8;100;0.004027;0.000484;100
0;8;100;0.003307;0.000516;100
0;8;100;0.003444;0.000443;100
0;8;100;0.003318;0.000408;100
1;8;100;0.014813;0.080569;100
1;8;100;0.003111;0.120786;100
1;8;100;0.003106;0.073825;100
1;8;100;0.003452;0.129266;100
1;8;100;0.003375;0.074567;100
1;8;100;0.00304;0.130413;100
1;8;100;0.003415;0.082901;100
1;8;100;0.003632;0.085111;100
1;8;100;0.00324;0.082749;100
1;8;100;0.003095;0.122398;100
1;8;100;0.003178;0.033206;100
1;8;100;0.00345;0.101324;100
1;8;100;0.003571;0.122115;100
1;8;100;0.003247;0.0635;100
1;8;100;0.003363;0.131575;100
1;8;100;0.003917;0.081613;100
1;8;100;0.003497;0.083022;100
1;8;100;0.003319;0.082922;100
1;8;100;0.003153;0.093021;100
1;8;100;0.003408;0.089122;100
