Blocked.Cores;Cores;Input Size;Time;Time MCSTL;Workpakets
6;8;100;0.001218;0.000345;100
6;8;100;0.001282;0.000425;100
6;8;100;0.001193;0.000348;100
6;8;100;0.001148;0.000453;100
6;8;100;0.001306;0.00048;100
6;8;100;0.001175;0.000345;100
6;8;100;0.001198;0.000339;100
6;8;100;0.001157;0.000398;100
6;8;100;0.001302;0.000352;100
6;8;100;0.001212;0.000462;100
6;8;100;0.001384;0.000435;100
6;8;100;0.001135;0.000356;100
6;8;100;0.001259;0.000389;100
6;8;100;0.001294;0.000455;100
6;8;100;0.001169;0.000428;100
6;8;100;0.00118;0.000472;100
6;8;100;0.001205;0.000411;100
6;8;100;0.001258;0.000459;100
6;8;100;0.001159;0.000442;100
6;8;100;0.001259;0.000461;100
6;8;100;0.001177;0.000456;100
6;8;100;0.001217;0.0004;100
6;8;100;0.001154;0.000443;100
6;8;100;0.001171;0.000428;100
6;8;100;0.001092;0.000436;100
6;8;100;0.001177;0.000445;100
6;8;100;0.001184;0.000443;100
6;8;100;0.001167;0.000402;100
6;8;100;0.001249;0.000392;100
6;8;100;0.00118;0.000438;100
6;8;100;0.001239;0.00037;100
6;8;100;0.001122;0.000443;100
6;8;100;0.001177;0.000432;100
6;8;100;0.001156;0.000385;100
6;8;100;0.001227;0.000462;100
6;8;100;0.001191;0.000466;100
6;8;100;0.001201;0.000417;100
6;8;100;0.001204;0.000409;100
6;8;100;0.001191;0.000502;100
6;8;100;0.001227;0.000427;100
6;8;100;0.001206;0.000438;100
6;8;100;0.001089;0.000451;100
6;8;100;0.00119;0.000381;100
6;8;100;0.001306;0.00045;100
6;8;100;0.001192;0.000456;100
6;8;100;0.001187;0.000451;100
6;8;100;0.001116;0.000453;100
6;8;100;0.00119;0.000429;100
6;8;100;0.001202;0.000433;100
7;8;100;0.000972;0.000375;100
7;8;100;0.000954;0.000348;100
7;8;100;0.000951;0.000345;100
7;8;100;0.000955;0.000346;100
7;8;100;0.000952;0.000347;100
7;8;100;0.000951;0.000344;100
7;8;100;0.000951;0.000342;100
7;8;100;0.000952;0.000339;100
7;8;100;0.001041;0.000343;100
7;8;100;0.00095;0.000345;100
7;8;100;0.000951;0.000342;100
7;8;100;0.000948;0.000336;100
7;8;100;0.000957;0.000336;100
7;8;100;0.001036;0.000337;100
7;8;100;0.000948;0.000339;100
7;8;100;0.000991;0.000344;100
7;8;100;0.000953;0.000346;100
7;8;100;0.000949;0.000343;100
7;8;100;0.00104;0.000345;100
7;8;100;0.000952;0.000336;100
7;8;100;0.000952;0.000336;100
7;8;100;0.00095;0.000339;100
7;8;100;0.000949;0.000337;100
7;8;100;0.001036;0.00034;100
7;8;100;0.000951;0.000337;100
7;8;100;0.000948;0.000341;100
7;8;100;0.00095;0.000338;100
7;8;100;0.000953;0.000346;100
7;8;100;0.001059;0.000335;100
7;8;100;0.000951;0.000338;100
7;8;100;0.000955;0.000339;100
7;8;100;0.000951;0.000339;100
7;8;100;0.000953;0.000337;100
7;8;100;0.001036;0.000341;100
7;8;100;0.000948;0.00034;100
7;8;100;0.000949;0.000334;100
7;8;100;0.000952;0.000338;100
7;8;100;0.000949;0.000628;100
7;8;100;0.000957;0.000343;100
7;8;100;0.000954;0.000347;100
7;8;100;0.000953;0.000343;100
7;8;100;0.000947;0.000343;100
7;8;100;0.001035;0.000341;100
7;8;100;0.000949;0.000337;100
7;8;100;0.00095;0.000342;100
7;8;100;0.000954;0.00034;100
7;8;100;0.000953;0.000339;100
7;8;100;0.001035;0.000339;100
7;8;100;0.00095;0.000341;100
7;8;100;0.000947;0.000337;100
0;8;1000;0.003463;0.000458;100
0;8;1000;0.003733;0.000442;100
0;8;1000;0.002959;0.000379;100
0;8;1000;0.003704;0.000388;100
0;8;1000;0.003119;0.000375;100
0;8;1000;0.002987;0.000477;100
0;8;1000;0.002902;0.000444;100
0;8;1000;0.003099;0.000478;100
0;8;1000;0.003466;0.000443;100
0;8;1000;0.003291;0.00039;100
0;8;1000;0.002872;0.00045;100
0;8;1000;0.003414;0.000435;100
0;8;1000;0.003072;0.000366;100
0;8;1000;0.002651;0.00035;100
0;8;1000;0.003332;0.00039;100
0;8;1000;0.002704;0.00042;100
0;8;1000;0.003004;0.00047;100
0;8;1000;0.003752;0.000458;100
0;8;1000;0.00341;0.000444;100
0;8;1000;0.003149;0.000467;100
0;8;1000;0.003218;0.00039;100
0;8;1000;0.00294;0.000462;100
0;8;1000;0.003285;0.000431;100
0;8;1000;0.003158;0.000433;100
0;8;1000;0.003124;0.000446;100
0;8;1000;0.003206;0.000422;100
0;8;1000;0.00348;0.000418;100
0;8;1000;0.00288;0.000457;100
0;8;1000;0.003632;0.000397;100
0;8;1000;0.00335;0.000443;100
0;8;1000;0.003603;0.000497;100
0;8;1000;0.003066;0.000445;100
0;8;1000;0.003214;0.000349;100
0;8;1000;0.003168;0.000434;100
0;8;1000;0.002856;0.000393;100
0;8;1000;0.003348;0.00043;100
0;8;1000;0.003332;0.000419;100
0;8;1000;0.002916;0.000434;100
0;8;1000;0.003551;0.000399;100
0;8;1000;0.003387;0.000438;100
0;8;1000;0.003446;0.000389;100
0;8;1000;0.003345;0.000424;100
0;8;1000;0.003623;0.000425;100
0;8;1000;0.003006;0.137483;100
0;8;1000;0.002887;0.000381;100
0;8;1000;0.002954;0.000431;100
0;8;1000;0.003661;0.000465;100
0;8;1000;0.003151;0.000407;100
0;8;1000;0.003191;0.000453;100
